,drug,cell_line,IC50,prediction
1863,Nelarabine,KARPAS620,5.290050016,6.038625
1864,Nilotinib,KARPAS620,2.720794866,1.224054
1865,Niraparib,KARPAS620,3.790573247,3.244606
1866,Nutlin-3a (-),KARPAS620,4.388080667,4.710507
1867,OF-1,KARPAS620,3.837383422,3.364671
1868,OSI-027,KARPAS620,1.041852266,1.879983
1869,OTX015,KARPAS620,0.803995985,0.438089
1870,Obatoclax Mesylate,KARPAS620,0.612099187,-0.254903
1871,Olaparib,KARPAS620,4.458589312,3.749055
1872,Osimertinib,KARPAS620,2.052461428,1.117256
1873,Oxaliplatin,KARPAS620,4.797905577,3.39508
1874,P22077,KARPAS620,3.427170854,3.721538
1875,PCI-34051,KARPAS620,4.472259637,3.319115
1876,PD0325901,KARPAS620,-0.55170172,2.737433
1877,PD173074,KARPAS620,3.226296815,2.256196
1878,PFI-1,KARPAS620,3.149770585,3.156748
1879,PFI3,KARPAS620,5.047918445,4.510457
1880,PLX-4720,KARPAS620,5.337083439,4.192203
1881,POMHEX,KARPAS620,1.381789998,1.04094
1882,PRIMA-1MET,KARPAS620,2.557960482,3.737763
1883,PRT062607,KARPAS620,1.376905475,2.158523
1884,Paclitaxel,KARPAS620,-4.383904274,-5.095747
1885,Palbociclib,KARPAS620,2.717703644,2.66111
1886,Pevonedistat,KARPAS620,2.111758125,-0.735229
1887,Picolinici-acid,KARPAS620,4.178504366,4.47058
1888,Pictilisib,KARPAS620,0.182331231,0.449459
1889,Podophyllotoxin bromide,KARPAS620,-2.01244099,-2.164051
1890,Pyridostatin,KARPAS620,2.623499585,3.312911
1891,RO-3306,KARPAS620,4.541666602,2.334099
1892,RVX-208,KARPAS620,4.013703933,4.175032
1893,Rapamycin,KARPAS620,-4.045454327,-3.703619
1894,Refametinib,KARPAS620,1.134269537,3.285144
1895,Ribociclib,KARPAS620,1.918946089,2.909608
1896,Romidepsin,KARPAS620,-5.480550945,-6.642925
1897,Rucaparib,KARPAS620,3.318803235,3.515835
1898,Ruxolitinib,KARPAS620,4.184732154,4.187169
1899,SB216763,KARPAS620,5.124971841,4.566539
1900,SB590885,KARPAS620,4.39412514,3.819631
1901,SCH772984,KARPAS620,1.957524531,2.878176
1902,SGC-CBP30,KARPAS620,3.304037696,3.676652
1903,SGC0946,KARPAS620,2.134943338,1.798923
1904,SN-38,KARPAS620,2.740448304,-4.653157
1905,Sabutoclax,KARPAS620,-1.268144455,-1.731509
1906,Sapitinib,KARPAS620,4.933696912,3.948378
1907,Savolitinib,KARPAS620,2.493149585,1.957832
1908,Schweinfurthin A,KARPAS620,-0.787557795,-1.133879
1909,Selumetinib,KARPAS620,1.778570321,4.333866
1910,Sepantronium bromide,KARPAS620,-5.170657671,-4.850493
1911,Serdemetan,KARPAS620,3.368735092,2.775341
1912,Sinularin,KARPAS620,3.914794284,3.242591
1913,Sorafenib,KARPAS620,2.065038212,1.121629
1914,Staurosporine,KARPAS620,-3.663773719,-3.671222
1915,TW 37,KARPAS620,-0.216179128,0.225382
1916,Talazoparib,KARPAS620,4.846206612,2.707433
1917,Tamoxifen,KARPAS620,2.530004173,3.052069
1918,Tanespimycin,KARPAS620,2.524159678,-0.663163
1919,Taselisib,KARPAS620,-0.323469042,0.806068
1920,Telomerase Inhibitor IX,KARPAS620,0.786599881,-0.205176
1921,Temozolomide,KARPAS620,6.072235736,5.549193
1922,Temsirolimus,KARPAS620,-0.359902225,0.098344
1923,Teniposide,KARPAS620,0.82095082,-1.327837
1924,Topotecan,KARPAS620,2.25724351,-1.153277
1925,Trametinib,KARPAS620,-1.431088024,1.171926
1926,UMI-77,KARPAS620,2.1945764,2.49872
1927,UNC0379,KARPAS620,4.260186934,2.626537
1928,UNC0638,KARPAS620,2.8185297,3.120012
1929,Ulixertinib,KARPAS620,1.413913864,2.820986
1930,Uprosertib,KARPAS620,-0.115503518,1.558149
1931,VE-822,KARPAS620,3.892435221,1.753245
1932,VE821,KARPAS620,4.180749023,1.988422
1933,VX-11e,KARPAS620,2.598203356,2.700691
1934,Veliparib,KARPAS620,3.74884965,4.447896
1935,Venetoclax,KARPAS620,-2.214002762,0.587764
1936,Vinblastine,KARPAS620,-5.409323768,-6.014928
1937,Vincristine,KARPAS620,-6.181018684,-5.18326
1938,Vinorelbine,KARPAS620,-5.688010295,-5.559627
1939,Vismodegib,KARPAS620,3.285963134,4.117069
1940,Vorinostat,KARPAS620,0.749317314,0.393932
1941,WEHI-539,KARPAS620,2.858926744,3.540909
1942,WIKI4,KARPAS620,4.837140479,3.720501
1943,WZ4003,KARPAS620,4.9456173,3.133854
1944,Wee1 Inhibitor,KARPAS620,2.372482958,1.121785
1945,Wnt-C59,KARPAS620,3.606373568,3.178615
1946,XAV939,KARPAS620,4.332753283,3.747914
1947,YK-4-279,KARPAS620,1.410105669,1.189007
1948,ZM447439,KARPAS620,2.510546444,1.659321
1949,Zoledronate,KARPAS620,3.391120305,3.274714
1950,alpha-lipoic acid,KARPAS620,6.70449301,6.984859
1951,glutathione,KARPAS620,8.919719161,9.283419
1952,5-Fluorouracil,DEL,-0.292129141,2.723989
1953,5-azacytidine,DEL,1.560519445,2.334095
1954,A-366,DEL,3.85264593,4.217937
1955,ABT737,DEL,2.926740016,2.242207
1956,AGI-5198,DEL,3.919192534,4.348661
1957,AGI-6780,DEL,2.840429861,3.780442
1958,AGK2,DEL,2.159846236,2.676212
1959,AMG-319,DEL,2.78146193,4.478808
1960,AT13148,DEL,2.251446378,2.163274
1961,AZ6102,DEL,1.045663171,1.86544
1962,AZ960,DEL,-3.450639183,-0.216335
1963,AZD1208,DEL,3.936780989,4.255621
1964,AZD1332,DEL,0.852284203,2.852544
1965,AZD2014,DEL,-0.969811506,1.373878
1966,AZD3759,DEL,2.113471988,2.082613
1967,AZD4547,DEL,0.332191549,2.070968
1968,AZD5153,DEL,-2.05729509,-0.619031
1969,AZD5363,DEL,1.465260016,2.196991
1970,AZD5438,DEL,0.217311234,0.537144
1971,AZD5582,DEL,-3.023011754,0.797294
1972,AZD5991,DEL,-2.682019201,-0.036347
1973,AZD6738,DEL,-0.933441755,0.370028
1974,AZD7762,DEL,-2.860589303,-1.267321
1975,AZD8055,DEL,-1.456663406,-1.186232
1976,AZD8186,DEL,2.122464925,2.779185
1977,Acetalax,DEL,4.737879768,4.545407
1978,Afatinib,DEL,0.303475899,1.287953
1979,Afuresertib,DEL,1.798173469,1.977336
1980,Alisertib,DEL,-3.66210351,-0.530675
1981,Alpelisib,DEL,3.878662377,2.934135
1982,Avagacestat,DEL,3.639967397,4.513699
1983,Axitinib,DEL,0.386588406,1.152925
1984,BI-2536,DEL,-3.858275544,-4.003852
1985,BIBR-1532,DEL,3.487862223,4.471969
1986,BMS-345541,DEL,1.285840531,2.080704
1987,BMS-536924,DEL,0.411198249,1.04972
1988,BMS-754807,DEL,-0.333759524,0.580458
1989,Bleomycin,DEL,0.679435512,1.814699
1990,Bleomycin (50 uM),DEL,1.197400635,1.902189
1991,Bortezomib,DEL,-6.660935708,-6.159208
1992,Bosutinib,DEL,1.339021442,1.893895
1993,Bromosporine,DEL,-0.149438039,1.622333
1994,Buparlisib,DEL,-0.327193008,0.086256
1995,CCT007093,DEL,4.154457177,4.41386
1996,CPI-637,DEL,0.888383077,3.055233
1997,CZC24832,DEL,4.303310847,4.865451
1998,Camptothecin,DEL,-5.276072784,-4.968314
1999,Carmustine,DEL,3.827527707,5.511082
2000,Cediranib,DEL,0.749627799,1.861176
2001,Cisplatin,DEL,-0.015228537,1.378811
2002,Crizotinib,DEL,-2.119499913,0.991282
2003,Cyclophosphamide,DEL,2.960561053,4.781109
2004,Cytarabine,DEL,-1.784908626,0.383498
2005,Dabrafenib,DEL,2.953825149,4.412036
2006,Dacarbazine,DEL,4.013480648,5.077511
2007,Dactinomycin,DEL,-6.245820658,-5.652287
2008,Dactolisib,DEL,-3.934060301,-2.920494
2009,Dasatinib,DEL,1.558902114,-1.028197
2010,Dihydrorotenone,DEL,0.153722903,0.182822
2011,Dinaciclib,DEL,-4.131681056,-4.54393
2012,Docetaxel,DEL,-6.480166549,-6.27421
2013,Doramapimod,DEL,4.357343294,4.644941
2014,EHT-1864,DEL,3.052892085,3.379048
2015,EPZ004777,DEL,3.537808784,4.960032
2016,EPZ5676,DEL,3.322362522,5.184731
2017,Elephantin,DEL,0.445378543,3.503225
2018,Entinostat,DEL,-0.176874194,0.998512
2019,Entospletinib,DEL,2.229451148,2.851211
2020,Epirubicin,DEL,-3.979695717,-2.823159
2021,Erlotinib,DEL,0.712020709,2.218689
2022,Fludarabine,DEL,5.052128468,4.254736
2023,Foretinib,DEL,-1.384199763,-0.510735
2024,Fulvestrant,DEL,2.189390946,3.140846
2025,GDC0810,DEL,2.727326273,4.597548
2026,GNE-317,DEL,-0.788396004,-0.528397
2027,GSK-LSD1,DEL,1.627403332,2.019628
2028,GSK1904529A,DEL,3.489701702,4.065825
2029,GSK2110183B,DEL,2.122663363,2.671765
2030,GSK2578215A,DEL,2.243056582,4.639952
2031,GSK2606414,DEL,1.8802001,3.121444
2032,GSK2801,DEL,3.297532739,3.80632
2033,GSK2830371,DEL,3.302500391,4.491049
2034,GSK343,DEL,1.743426329,3.004121
2035,GSK591,DEL,2.409200924,3.437767
2036,GW441756,DEL,2.47446198,2.812675
2037,Gallibiscoquinazole,DEL,1.682050319,2.405132
2038,Gefitinib,DEL,2.245810643,2.821339
2039,Gemcitabine,DEL,-5.490011126,-4.95172
2040,I-BET-762,DEL,0.1807638,2.138563
2041,I-BRD9,DEL,1.672705048,3.590507
2042,ICL-SIRT078,DEL,1.606169945,3.470451
2043,IWP-2,DEL,1.983645959,2.041569
2044,Ibrutinib,DEL,2.672501289,2.686918
2045,Ipatasertib,DEL,2.481399377,2.943304
2046,Irinotecan,DEL,-0.442179518,0.406895
2047,JNK Inhibitor VIII,DEL,3.157039348,4.604178
2048,JQ1,DEL,-1.746890096,-0.181292
2049,KRAS (G12C) Inhibitor-12,DEL,0.088516961,3.771518
2050,KU-55933,DEL,3.090247543,4.020065
2051,L-Oxonoreleagnine,DEL,3.153291148,3.036145
2052,LCL161,DEL,3.671016236,3.968687
2053,LGK974,DEL,3.361237122,3.739587
2054,LJI308,DEL,4.361488564,4.595052
2055,LMP744,DEL,-4.839185693,-3.292511
2056,LY2109761,DEL,3.455496345,4.41846
2057,Lapatinib,DEL,1.966128035,2.830872
2058,Leflunomide,DEL,2.914817864,4.286596
2059,Lenalidomide,DEL,2.7363052,4.730964
2060,Lestaurtinib,DEL,-3.07575999,-1.284705
2061,Linsitinib,DEL,2.596021073,3.301265
2062,Luminespib,DEL,-5.107713729,-4.096882
2063,MG-132,DEL,-2.721753541,-1.642097
2064,MIM1,DEL,1.919573589,2.909196
2065,MIRA-1,DEL,1.300572737,4.74048
2066,MK-1775,DEL,-1.519804232,-0.636662
2067,MK-2206,DEL,1.701614371,2.174905
2068,MK-8776,DEL,-0.680570583,1.813203
2069,ML323,DEL,3.350543666,4.104057
2070,MN-64,DEL,3.367564591,4.25636
2071,Methotrexate,DEL,-4.63731285,-0.843118
2072,Mirin,DEL,3.005691928,3.640243
2073,Mitoxantrone,DEL,-3.222682118,-1.04546
2074,Motesanib,DEL,3.311004349,4.802592
2075,Mycophenolic acid,DEL,0.421708097,0.41659
2076,N-acetyl cysteine,DEL,9.65970498,9.874653
2077,NU7441,DEL,1.951934583,2.415317
2078,NVP-ADW742,DEL,1.567638612,2.330115
2079,Navitoclax,DEL,2.209549283,2.584074
2080,Nelarabine,DEL,5.046825034,5.585338
2081,Nilotinib,DEL,2.463279587,2.928767
2082,Niraparib,DEL,0.36639608,2.952863
2083,Nutlin-3a (-),DEL,3.735072707,4.018262
2084,OF-1,DEL,3.790164569,3.761043
2085,OSI-027,DEL,1.322494494,1.900076
2086,OTX015,DEL,-1.69444416,0.434861
2087,Obatoclax Mesylate,DEL,-2.027498121,-0.671818
2088,Olaparib,DEL,2.008970533,3.647158
2089,Osimertinib,DEL,-0.097138539,1.159422
2090,Oxaliplatin,DEL,1.413536468,3.005791
2091,P22077,DEL,1.649075657,4.149282
2092,PCI-34051,DEL,1.92482155,3.807479
2093,PD0325901,DEL,1.398324586,2.591613
2094,PD173074,DEL,1.839432195,3.332723
2095,PFI-1,DEL,1.796920522,3.029448
2096,PFI3,DEL,4.360143801,4.956025
2097,PLX-4720,DEL,1.674338553,4.125894
2098,POMHEX,DEL,0.405632799,1.297439
2099,PRIMA-1MET,DEL,-0.211225247,3.36832
2100,PRT062607,DEL,0.884965969,2.214226
2101,Paclitaxel,DEL,-5.210533466,-5.83572
2102,Palbociclib,DEL,1.349775423,2.603555
2103,Pevonedistat,DEL,-2.026446432,-1.360802
2104,Picolinici-acid,DEL,4.174278838,4.678164
2105,Pictilisib,DEL,1.134239455,0.276678
2106,Podophyllotoxin bromide,DEL,-3.112897221,-2.120257
2107,Pyridostatin,DEL,2.060464024,3.113091
2108,RO-3306,DEL,0.738622038,1.76827
2109,RVX-208,DEL,2.572352575,4.338949
2110,Rapamycin,DEL,-6.123353528,-3.914673
2111,Refametinib,DEL,2.457210092,3.311479
2112,Remodelin,DEL,4.74468282,4.002074
2113,Ribociclib,DEL,1.317368554,2.835489
2114,Romidepsin,DEL,-6.711309299,-6.487056
2115,Rucaparib,DEL,2.234991618,3.359053
2116,Ruxolitinib,DEL,1.968638931,4.257777
2117,SB216763,DEL,4.048860975,4.751152
2118,SB590885,DEL,2.205336357,3.924004
2119,SCH772984,DEL,1.504872583,2.612559
2120,SGC-CBP30,DEL,2.63576189,3.652932
2121,SGC0946,DEL,1.341702526,1.760302
2122,SN-38,DEL,-6.42216758,-5.95788
2123,Sabutoclax,DEL,-3.922061147,-1.720119
2124,Sapitinib,DEL,3.579958463,3.905475
2125,Savolitinib,DEL,1.007946092,1.994488
2126,Schweinfurthin A,DEL,-3.030560736,-0.998481
2127,Selumetinib,DEL,3.403710115,4.263612
2128,Sepantronium bromide,DEL,-5.274176327,-5.354741
2129,Serdemetan,DEL,2.187052049,2.727546
2130,Sinularin,DEL,0.846510639,3.103952
2131,Sorafenib,DEL,1.405440706,1.958812
2132,Staurosporine,DEL,-4.402977325,-4.304729
2133,Talazoparib,DEL,-2.035761249,0.099911
2134,Tamoxifen,DEL,1.523995081,3.472756
2135,Tanespimycin,DEL,-2.543202282,-1.315982
2136,Taselisib,DEL,3.160595611,0.851365
2137,Telomerase Inhibitor IX,DEL,-1.118059295,-0.125048
2138,Temozolomide,DEL,2.29428435,5.815771
2139,Teniposide,DEL,-3.163288372,-1.484923
2140,Topotecan,DEL,-3.841937721,-1.982033
2141,Trametinib,DEL,0.31343004,1.526755
2142,UMI-77,DEL,2.50677815,2.634289
2143,UNC0379,DEL,0.93397013,2.597528
2144,UNC0638,DEL,0.867148739,3.378912
2145,Ulixertinib,DEL,1.661034089,2.851305
2146,Uprosertib,DEL,1.723511692,2.048386
2147,VE-822,DEL,0.226952723,1.241966
2148,VE821,DEL,0.598349879,2.015796
2149,VX-11e,DEL,1.593199669,2.66665
2150,Veliparib,DEL,4.361030185,4.687452
2151,Venetoclax,DEL,1.541682012,2.346772
2152,Vinblastine,DEL,-6.20960789,-5.770289
2153,Vincristine,DEL,-6.697939789,-5.369921
2154,Vinorelbine,DEL,-7.173721053,-5.857418
2155,Vismodegib,DEL,3.032688129,4.462292
2156,Vorinostat,DEL,0.156078745,0.755857
2157,WEHI-539,DEL,3.345409826,3.617024
2158,WIKI4,DEL,3.95882541,3.495
2159,WZ4003,DEL,1.811170292,3.840085
2160,Wee1 Inhibitor,DEL,-0.503179668,0.714782
2161,Wnt-C59,DEL,2.813568201,3.857434
2162,XAV939,DEL,2.438610315,3.773867
2163,YK-4-279,DEL,-0.976174104,0.596621
2164,ZM447439,DEL,0.018263428,1.810994
2165,Zoledronate,DEL,2.526246227,3.231985
2166,alpha-lipoic acid,DEL,6.559636267,6.935783
2167,glutathione,DEL,8.521233877,9.065714
2168,5-Fluorouracil,DANG,3.931638812,5.04147
2169,5-azacytidine,DANG,4.672380662,3.684434
2170,A-366,DANG,5.178118142,5.13728
2171,ABT737,DANG,2.46393666,2.504199
2172,AGI-5198,DANG,4.605677849,4.828399
2173,AGI-6780,DANG,4.005412079,4.564841
2174,AGK2,DANG,3.755741784,3.50631
2175,AMG-319,DANG,3.671476755,5.298506
2176,AT13148,DANG,4.264045807,4.590594
2177,AZ6102,DANG,2.21322696,3.271555
2178,AZ960,DANG,1.546062373,3.608648
2179,AZD1208,DANG,5.591853724,5.339937
2180,AZD1332,DANG,2.761957157,4.577279
2181,AZD2014,DANG,0.263576734,3.108309
2182,AZD3759,DANG,2.573892369,2.483414
2183,AZD4547,DANG,3.55004175,3.764656
2184,AZD5153,DANG,2.442930413,2.992454
2185,AZD5363,DANG,2.803082657,3.881895
2186,AZD5438,DANG,2.088767137,3.018309
2187,AZD5582,DANG,2.016853572,2.312237
2188,AZD5991,DANG,5.717808258,5.582698
2189,AZD6738,DANG,1.567181562,2.679869
2190,AZD7762,DANG,-0.461531658,0.536514
2191,AZD8055,DANG,-2.334224464,0.868533
2192,AZD8186,DANG,2.799981589,3.989356
2193,Acetalax,DANG,4.04769255,4.821988
2194,Afatinib,DANG,1.149489801,1.749462
2195,Afuresertib,DANG,2.563194331,3.805273
2196,Alisertib,DANG,1.988983024,3.128427
2197,Alpelisib,DANG,2.114493479,4.414721
2198,Avagacestat,DANG,4.473677104,5.26726
2199,Axitinib,DANG,3.980252383,3.709911
2200,BI-2536,DANG,-0.761888422,-0.384546
2201,BIBR-1532,DANG,4.830949732,5.26969
2202,BMS-345541,DANG,2.84622861,3.827662
2203,BMS-536924,DANG,1.423377534,2.935618
2204,BMS-754807,DANG,1.006794685,3.699289
2205,Bleomycin,DANG,3.325258214,3.977206
2206,Bleomycin (50 uM),DANG,2.488489261,3.845842
2207,Bortezomib,DANG,-5.450068439,-5.302392
2208,Bosutinib,DANG,2.013132349,2.978748
2209,Bromosporine,DANG,3.220822479,2.704632
2210,Buparlisib,DANG,0.275194769,1.922884
2211,CCT007093,DANG,5.545060654,5.097425
2212,CPI-637,DANG,5.72968162,4.6894
2213,CZC24832,DANG,4.817931198,5.528304
2214,Camptothecin,DANG,-1.922767247,-2.632573
2215,Carmustine,DANG,6.821866054,6.412321
2216,Cediranib,DANG,2.309054853,2.514506
2217,Cisplatin,DANG,4.73924155,3.901791
2218,Crizotinib,DANG,3.806810429,3.732471
2219,Cyclophosphamide,DANG,5.505265144,5.403211
2220,Cytarabine,DANG,0.383684522,2.87387
2221,Dabrafenib,DANG,4.651675379,5.288011
2222,Dacarbazine,DANG,6.407532234,5.978096
2223,Dactinomycin,DANG,-4.04435229,-4.036221
2224,Dactolisib,DANG,-4.330303783,-0.610327
2225,Dasatinib,DANG,0.683572335,1.810722
2226,Dihydrorotenone,DANG,2.451642612,0.247213
2227,Dinaciclib,DANG,-3.66876239,-2.576037
2228,Docetaxel,DANG,-2.666601226,-2.997081
2229,Doramapimod,DANG,5.666501549,5.371054
2230,EHT-1864,DANG,3.679301437,3.591356
2231,EPZ004777,DANG,5.494559176,5.410454
2232,EPZ5676,DANG,5.23199097,5.968654
2233,Elephantin,DANG,4.413189371,4.629541
2234,Entinostat,DANG,1.91778717,2.738576
2235,Entospletinib,DANG,3.415887351,4.268419
2236,Epirubicin,DANG,-1.290976879,-0.077208
2237,Erlotinib,DANG,3.069853396,2.874127
2238,Fludarabine,DANG,4.561682134,5.548826
2239,Foretinib,DANG,0.391354267,1.06673
2240,Fulvestrant,DANG,4.002451914,3.965718
2241,GDC0810,DANG,4.196165907,5.317341
2242,GNE-317,DANG,-1.720731902,1.681575
2243,GSK-LSD1,DANG,3.121061729,2.603728
2244,GSK1904529A,DANG,3.357016011,4.84797
2245,GSK2110183B,DANG,3.984278524,4.39137
2246,GSK2578215A,DANG,5.69747047,5.144636
2247,GSK2606414,DANG,2.94259578,4.166743
2248,GSK2801,DANG,4.011602297,5.035793
2249,GSK2830371,DANG,5.638126384,5.456526
2250,GSK343,DANG,2.953590521,4.0398
2251,GSK591,DANG,4.05304548,4.75563
2252,GW441756,DANG,2.831061404,3.66501
2253,Gallibiscoquinazole,DANG,2.720714845,2.968337
2254,Gefitinib,DANG,2.799741761,3.338414
2255,Gemcitabine,DANG,-2.543384245,-0.126022
2256,I-BET-762,DANG,3.845119125,3.996948
2257,I-BRD9,DANG,5.707319165,4.708637
2258,ICL-SIRT078,DANG,2.836020391,4.402229
2259,IWP-2,DANG,2.853207851,3.085369
2260,Ibrutinib,DANG,5.631669922,4.518285
2261,Ipatasertib,DANG,2.703644412,4.318489
2262,Irinotecan,DANG,4.236135078,3.525676
2263,JNK Inhibitor VIII,DANG,5.465197094,5.367929
2264,JQ1,DANG,2.409564986,3.154298
2265,KRAS (G12C) Inhibitor-12,DANG,5.290539683,4.955877
2266,KU-55933,DANG,5.72968162,5.250058
2267,L-Oxonoreleagnine,DANG,4.142160194,3.565249
2268,LCL161,DANG,5.535800442,4.881615
2269,LGK974,DANG,4.653066682,4.339204
2270,LJI308,DANG,4.551679763,5.32033
2271,LMP744,DANG,-0.873078128,-0.161489
2272,LY2109761,DANG,5.24360842,5.128577
2273,Lapatinib,DANG,2.766712062,3.743226
2274,Leflunomide,DANG,5.320585217,5.121054
2275,Lenalidomide,DANG,4.911550019,5.625497
2276,Lestaurtinib,DANG,0.722597124,1.26893
2277,Linsitinib,DANG,3.704702163,4.516658
2278,Luminespib,DANG,-2.773973379,-1.623803
2279,MG-132,DANG,-1.7767336,-1.096567
2280,MIM1,DANG,2.941803943,4.121113
2281,MIRA-1,DANG,5.343808296,5.835955
2282,MK-1775,DANG,-0.233470169,0.917493
2283,MK-2206,DANG,1.849281014,3.546577
2284,MK-8776,DANG,2.716965939,3.732976
2285,ML323,DANG,4.686736689,4.576153
2286,MN-64,DANG,4.348547269,4.803269
2287,Methotrexate,DANG,-3.180575293,-1.089824
2288,Mirin,DANG,5.816020082,5.137996
2289,Mitoxantrone,DANG,0.964118183,1.955994
2290,Motesanib,DANG,5.218927603,5.96419
2291,Mycophenolic acid,DANG,2.258094851,2.253983
2292,N-acetyl cysteine,DANG,10.26942696,10.428211
2293,NU7441,DANG,3.189159182,3.563998
2294,NVP-ADW742,DANG,2.04192007,2.857806
2295,Navitoclax,DANG,2.076052526,1.991628
2296,Nelarabine,DANG,6.403910453,6.477179
2297,Nilotinib,DANG,4.246032913,4.441782
2298,Niraparib,DANG,5.046400134,4.935295
2299,Nutlin-3a (-),DANG,5.485584454,5.935668
2300,OF-1,DANG,4.102661628,3.922631
2301,OSI-027,DANG,0.312859035,2.833323
2302,OTX015,DANG,4.473331732,3.457204
2303,Obatoclax Mesylate,DANG,0.973366067,0.573694
2304,Olaparib,DANG,4.91729971,4.901001
2305,Osimertinib,DANG,2.246291381,1.901546
2306,Oxaliplatin,DANG,5.148625375,5.136404
2307,P22077,DANG,4.550730757,4.854526
2308,PCI-34051,DANG,4.957240135,4.863203
2309,PD0325901,DANG,0.260593044,0.173946
2310,PD173074,DANG,3.616367838,4.394467
2311,PFI-1,DANG,3.890185504,4.253382
2312,PFI3,DANG,5.623103102,5.604775
2313,PLX-4720,DANG,4.089684603,5.144301
2314,POMHEX,DANG,2.087464102,2.284901
2315,PRIMA-1MET,DANG,6.366034449,5.530483
2316,PRT062607,DANG,3.381401014,4.195436
2317,Paclitaxel,DANG,-4.540002413,-2.611066
2318,Palbociclib,DANG,4.08627101,4.448985
2319,Pevonedistat,DANG,1.524646771,1.234054
2320,Picolinici-acid,DANG,4.969948537,5.483189
2321,Pictilisib,DANG,0.244483808,1.945293
2322,Podophyllotoxin bromide,DANG,0.50602261,-0.158469
2323,Pyridostatin,DANG,2.923938666,4.187396
2324,RO-3306,DANG,4.203414139,4.101919
2325,RVX-208,DANG,4.976975725,5.083807
2326,Rapamycin,DANG,-3.533607781,-0.819284
2327,Refametinib,DANG,0.345549593,1.820788
2328,Remodelin,DANG,5.417775082,4.65658
2329,Ribociclib,DANG,3.945379353,4.306775
2330,Romidepsin,DANG,-6.002657266,-5.736227
2331,Rucaparib,DANG,4.163942262,4.407448
2332,Ruxolitinib,DANG,5.207603349,4.952025
2333,SB216763,DANG,4.720026218,5.491386
2334,SB590885,DANG,3.380973623,4.814103
2335,SCH772984,DANG,1.936178078,1.32838
2336,SGC-CBP30,DANG,3.464898253,4.224542
2337,SGC0946,DANG,1.07067202,2.221883
2338,SN-38,DANG,-2.705952226,-2.291035
2339,Sabutoclax,DANG,0.662954983,0.332198
2340,Sapitinib,DANG,2.728969799,3.839943
2341,Savolitinib,DANG,3.201170834,2.843402
2342,Schweinfurthin A,DANG,0.118753606,2.574254
2343,Selumetinib,DANG,3.183470304,3.384599
2344,Sepantronium bromide,DANG,-3.733861292,-4.425782
2345,Serdemetan,DANG,2.745386285,4.345947
2346,Sinularin,DANG,3.419259434,4.223041
2347,Sorafenib,DANG,2.159286884,2.924706
2348,Staurosporine,DANG,-3.88810326,-2.63586
2349,Talazoparib,DANG,3.90411999,4.575018
2350,Tamoxifen,DANG,3.450263399,4.068543
2351,Tanespimycin,DANG,-0.926386465,-0.002259
2352,Taselisib,DANG,-0.044080681,2.887493
2353,Telomerase Inhibitor IX,DANG,1.450523035,0.791874
2354,Temozolomide,DANG,5.958802083,6.726323
2355,Teniposide,DANG,1.525770785,1.889484
2356,Topotecan,DANG,0.538836909,0.897259
2357,Trametinib,DANG,-0.073302735,-1.390589
2358,UMI-77,DANG,2.325709299,2.985066
2359,UNC0379,DANG,2.130951232,4.183199
2360,UNC0638,DANG,3.647183352,4.591725
2361,Ulixertinib,DANG,2.186980641,3.097305
2362,Uprosertib,DANG,2.200265106,4.383438
2363,VE-822,DANG,2.64331818,3.948029
2364,VE821,DANG,3.760468808,4.519017
2365,VX-11e,DANG,1.110873064,3.117074
2366,Veliparib,DANG,5.508558637,5.544309
2367,Venetoclax,DANG,3.554658863,3.332668
2368,Vinblastine,DANG,-2.154720066,-3.740016
2369,Vincristine,DANG,1.106411231,-1.208304
2370,Vinorelbine,DANG,-2.446896079,-2.96264
2371,Vismodegib,DANG,4.880316571,5.13163
2372,Vorinostat,DANG,1.049076771,2.001293
2373,WEHI-539,DANG,5.14329987,4.017159
2374,WIKI4,DANG,3.686019475,3.910954
2375,WZ4003,DANG,3.862964693,4.857227
2376,Wee1 Inhibitor,DANG,1.727469727,2.878543
2377,Wnt-C59,DANG,3.959138321,4.331786
2378,XAV939,DANG,4.516799622,4.576426
2379,YK-4-279,DANG,3.126018373,3.213661
2380,ZM447439,DANG,1.722898864,3.448029
2381,Zoledronate,DANG,3.528532734,4.11734
2382,alpha-lipoic acid,DANG,8.075553728,7.788353
2383,glutathione,DANG,9.227008595,9.359428
2384,5-Fluorouracil,DU4475,2.266472527,3.733987
2385,5-azacytidine,DU4475,0.206939714,2.975397
2386,A-366,DU4475,3.372989368,4.554546
2387,ABT737,DU4475,-3.611974782,-0.892762
2388,AGI-5198,DU4475,3.742731678,4.777277
2389,AGI-6780,DU4475,2.162925858,4.176634
2390,AGK2,DU4475,3.113279839,2.730412
2391,AMG-319,DU4475,3.413317358,5.097846
2392,AT13148,DU4475,3.26792259,2.409345
2393,AZ6102,DU4475,1.32106953,2.324771
2394,AZ960,DU4475,0.163736537,1.238918
2395,AZD1208,DU4475,3.466183614,4.860915
2396,AZD1332,DU4475,1.923008931,3.789587
2397,AZD2014,DU4475,1.673793663,1.568455
2398,AZD3759,DU4475,2.168183928,2.937312
2399,AZD4547,DU4475,0.433114896,2.301941
2400,AZD5153,DU4475,0.814002284,0.185755
2401,AZD5363,DU4475,3.145916075,2.703359
