,drug,cell_line,IC50,OncotreeCode,prediction
3085,AZD2014,SNU398,1.894437,HCC,0.783409
3086,AZD3759,SNU398,3.121057,HCC,2.181128
3087,AZD4547,SNU398,2.191932,HCC,1.691395
3088,AZD5153,SNU398,1.391653,HCC,0.994969
3089,AZD5363,SNU398,3.653905,HCC,2.821003
3090,AZD5438,SNU398,-0.082743,HCC,1.699986
3091,AZD5582,SNU398,0.369214,HCC,2.343214
3092,AZD5991,SNU398,-1.756303,HCC,1.927307
3093,AZD6738,SNU398,1.063113,HCC,1.669713
3094,AZD7762,SNU398,-0.205016,HCC,-0.328382
3095,AZD8055,SNU398,-1.390495,HCC,-0.956363
3096,AZD8186,SNU398,4.222222,HCC,3.700691
3097,Acetalax,SNU398,4.331404,HCC,2.284226
3098,Afatinib,SNU398,1.256445,HCC,0.749656
3099,Afuresertib,SNU398,2.354264,HCC,3.042706
3100,Alisertib,SNU398,0.080326,HCC,-0.792139
3101,Alpelisib,SNU398,5.53429,HCC,3.822496
3102,Avagacestat,SNU398,5.366522,HCC,4.402155
3103,Axitinib,SNU398,2.050579,HCC,1.57318
3104,BI-2536,SNU398,-2.491689,HCC,-2.783569
3105,BIBR-1532,SNU398,5.388218,HCC,4.492605
3106,BMS-345541,SNU398,1.742081,HCC,2.726935
3107,BMS-536924,SNU398,2.435129,HCC,1.802823
3108,BMS-754807,SNU398,3.985328,HCC,1.568281
3109,Bleomycin,SNU398,0.11527,HCC,1.445046
3110,Bleomycin (50 uM),SNU398,4.717321,HCC,1.485178
3111,Bortezomib,SNU398,-4.392846,HCC,-4.833444
3112,Bosutinib,SNU398,3.271243,HCC,2.205566
3113,Bromosporine,SNU398,1.915715,HCC,2.217343
3114,Buparlisib,SNU398,0.861765,HCC,0.399652
3115,CCT007093,SNU398,5.425555,HCC,4.551768
3116,CPI-637,SNU398,4.18941,HCC,3.419336
3117,CZC24832,SNU398,4.888823,HCC,4.918646
3118,Camptothecin,SNU398,-1.29226,HCC,-3.973273
3119,Carmustine,SNU398,5.313149,HCC,5.715981
3120,Cediranib,SNU398,2.755843,HCC,1.395286
3121,Cisplatin,SNU398,4.626206,HCC,2.306687
3122,Crizotinib,SNU398,2.877879,HCC,1.838509
3123,Cyclophosphamide,SNU398,5.436246,HCC,4.908485
3124,Cytarabine,SNU398,0.153426,HCC,-0.298382
3125,Dabrafenib,SNU398,5.16986,HCC,4.321745
3126,Dacarbazine,SNU398,3.530256,HCC,5.132297
3127,Dactinomycin,SNU398,-4.931395,HCC,-4.293254
3128,Dactolisib,SNU398,-1.803821,HCC,-2.190242
3129,Dasatinib,SNU398,3.451767,HCC,2.301596
3130,Dihydrorotenone,SNU398,-0.739016,HCC,-0.521831
3131,Dinaciclib,SNU398,-4.491514,HCC,-3.528011
3132,Docetaxel,SNU398,-5.366975,HCC,-4.657421
3133,Doramapimod,SNU398,4.698102,HCC,4.684088
3134,EHT-1864,SNU398,3.29779,HCC,2.780539
3135,EPZ004777,SNU398,4.756175,HCC,4.620516
3136,EPZ5676,SNU398,4.964845,HCC,4.892842
3137,Elephantin,SNU398,3.069783,HCC,3.737374
3138,Entinostat,SNU398,3.499974,HCC,2.253128
3139,Entospletinib,SNU398,1.318512,HCC,2.982422
3140,Epirubicin,SNU398,-1.758756,HCC,-1.538278
3141,Erlotinib,SNU398,2.170569,HCC,1.875995
3142,Fludarabine,SNU398,0.085579,HCC,4.224347
3143,Foretinib,SNU398,0.650549,HCC,0.06883
3144,Fulvestrant,SNU398,2.882926,HCC,2.877437
3145,GDC0810,SNU398,5.603927,HCC,4.071024
3146,GNE-317,SNU398,2.828045,HCC,-0.02673
3147,GSK-LSD1,SNU398,2.656746,HCC,2.35283
3148,GSK1904529A,SNU398,2.295609,HCC,3.48089
3149,GSK2110183B,SNU398,4.454983,HCC,3.522061
3150,GSK2578215A,SNU398,4.573716,HCC,4.081223
3151,GSK2606414,SNU398,3.764851,HCC,3.012901
3152,GSK2801,SNU398,3.037069,HCC,4.659493
3153,GSK2830371,SNU398,4.962817,HCC,4.769271
3154,GSK343,SNU398,3.742349,HCC,3.059263
3155,GSK591,SNU398,4.928712,HCC,3.979979
3156,GW441756,SNU398,3.05357,HCC,2.687431
3157,Gallibiscoquinazole,SNU398,2.222993,HCC,2.214923
3158,Gefitinib,SNU398,3.899449,HCC,2.475697
3159,Gemcitabine,SNU398,2.766585,HCC,-3.515076
3160,I-BET-762,SNU398,2.106006,HCC,3.166563
3161,I-BRD9,SNU398,5.668371,HCC,3.636714
3162,ICL-SIRT078,SNU398,4.241435,HCC,2.917197
3163,IWP-2,SNU398,3.108977,HCC,2.593957
3164,Ibrutinib,SNU398,3.308336,HCC,3.472898
3165,Ipatasertib,SNU398,3.575312,HCC,3.612048
3166,Irinotecan,SNU398,2.533715,HCC,1.768021
3167,JNK Inhibitor VIII,SNU398,4.889591,HCC,4.81415
3168,JQ1,SNU398,5.703874,HCC,1.976166
3169,KRAS (G12C) Inhibitor-12,SNU398,0.687733,HCC,3.795868
3170,KU-55933,SNU398,5.647615,HCC,4.306858
3171,L-Oxonoreleagnine,SNU398,3.621598,HCC,3.25455
3172,LCL161,SNU398,5.393884,HCC,4.2172
3173,LGK974,SNU398,3.463292,HCC,3.150576
3174,LJI308,SNU398,5.020571,HCC,4.592237
3175,LMP744,SNU398,-0.88964,HCC,-0.802266
3176,LY2109761,SNU398,3.730453,HCC,4.516699
3177,Lapatinib,SNU398,3.274095,HCC,2.904186
3178,Leflunomide,SNU398,4.325766,HCC,4.378743
3179,Lenalidomide,SNU398,5.561097,HCC,4.834449
3180,Lestaurtinib,SNU398,1.572954,HCC,-1.133453
3181,Linsitinib,SNU398,3.569603,HCC,3.461932
3182,Luminespib,SNU398,-2.222289,HCC,-2.952061
3183,MG-132,SNU398,-0.734409,HCC,-1.332797
3184,MIM1,SNU398,1.576285,HCC,3.428775
3185,MIRA-1,SNU398,5.262872,HCC,4.931295
3186,MK-1775,SNU398,-0.410792,HCC,0.406863
3187,MK-2206,SNU398,3.971891,HCC,2.853285
3188,MK-8776,SNU398,2.642465,HCC,2.829272
3189,ML323,SNU398,2.876602,HCC,3.531999
3190,MN-64,SNU398,3.043044,HCC,4.078415
3191,Methotrexate,SNU398,-3.706213,HCC,-1.270459
3192,Mirin,SNU398,4.549438,HCC,4.493069
3193,Mitoxantrone,SNU398,0.225771,HCC,-0.39991
3194,Motesanib,SNU398,5.692713,HCC,4.658711
3195,Mycophenolic acid,SNU398,2.111694,HCC,0.616405
3196,N-acetyl cysteine,SNU398,9.98953,HCC,10.060654
3197,NU7441,SNU398,3.967505,HCC,2.235693
3198,NVP-ADW742,SNU398,2.895063,HCC,1.854125
3199,Navitoclax,SNU398,2.863783,HCC,2.243897
3200,Nelarabine,SNU398,4.994725,HCC,5.489627
3201,Nilotinib,SNU398,2.797275,HCC,2.770597
3202,Niraparib,SNU398,3.474474,HCC,3.264662
3203,Nutlin-3a (-),SNU398,4.957682,HCC,3.282606
3204,OF-1,SNU398,3.105294,HCC,3.398758
3205,OSI-027,SNU398,1.444958,HCC,2.43121
3206,OTX015,SNU398,2.497194,HCC,2.631538
3207,Obatoclax Mesylate,SNU398,-0.582454,HCC,-0.122811
3208,Olaparib,SNU398,4.346315,HCC,3.26804
3209,Osimertinib,SNU398,1.667399,HCC,1.372532
3210,Oxaliplatin,SNU398,5.090408,HCC,3.703794
3211,P22077,SNU398,4.898604,HCC,3.802328
3212,PCI-34051,SNU398,2.889776,HCC,3.911517
3213,PD0325901,SNU398,1.656975,HCC,2.202332
3214,PD173074,SNU398,3.059141,HCC,2.488214
3215,PFI-1,SNU398,4.897278,HCC,4.013325
3216,PFI3,SNU398,5.484858,HCC,4.880754
3217,PLX-4720,SNU398,5.207378,HCC,4.481696
3218,POMHEX,SNU398,1.725375,HCC,0.771019
3219,PRIMA-1MET,SNU398,5.846561,HCC,4.254798
3220,PRT062607,SNU398,2.711592,HCC,2.545534
3221,Paclitaxel,SNU398,-3.52042,HCC,-3.498787
3222,Palbociclib,SNU398,3.231403,HCC,2.783771
3223,Pevonedistat,SNU398,0.999932,HCC,-0.546432
3224,Picolinici-acid,SNU398,4.163518,HCC,4.830094
3225,Pictilisib,SNU398,2.821739,HCC,0.814755
3226,Podophyllotoxin bromide,SNU398,-2.226095,HCC,-1.532715
3227,Pyridostatin,SNU398,2.664146,HCC,2.24068
3228,RO-3306,SNU398,2.766627,HCC,2.289373
3229,RVX-208,SNU398,4.547959,HCC,4.702511
3230,Rapamycin,SNU398,-3.42355,HCC,-2.620444
3231,Refametinib,SNU398,2.865742,HCC,2.813285
3232,Remodelin,SNU398,3.268843,HCC,4.194445
3233,Ribociclib,SNU398,4.220509,HCC,2.976525
3234,Romidepsin,SNU398,-6.024101,HCC,-5.604803
3235,Rucaparib,SNU398,4.706018,HCC,3.394723
3236,Ruxolitinib,SNU398,5.428837,HCC,4.452621
3237,SB216763,SNU398,4.43566,HCC,4.831293
3238,SB590885,SNU398,3.382731,HCC,3.452929
3239,SCH772984,SNU398,2.229593,HCC,2.77545
3240,SGC-CBP30,SNU398,3.833529,HCC,3.556119
3241,SGC0946,SNU398,1.134591,HCC,1.679104
3242,SN-38,SNU398,-2.357177,HCC,-5.075988
3243,Sabutoclax,SNU398,-2.120733,HCC,-1.379595
3244,Sapitinib,SNU398,4.721248,HCC,4.062084
3245,Savolitinib,SNU398,1.759158,HCC,2.164028
3246,Schweinfurthin A,SNU398,-0.463081,HCC,-0.387355
3247,Selumetinib,SNU398,3.41499,HCC,4.528195
3248,Sepantronium bromide,SNU398,-6.120701,HCC,-4.877763
3249,Serdemetan,SNU398,3.875928,HCC,2.827705
3250,Sinularin,SNU398,2.93251,HCC,3.451715
3251,Sorafenib,SNU398,2.047256,HCC,1.879727
3252,Staurosporine,SNU398,-2.455043,HCC,-3.650239
3253,Talazoparib,SNU398,3.23234,HCC,1.524027
3254,Tamoxifen,SNU398,2.521405,HCC,3.165724
3255,Tanespimycin,SNU398,0.573684,HCC,-0.179061
3256,Taselisib,SNU398,3.830195,HCC,2.151444
3257,Telomerase Inhibitor IX,SNU398,0.001613,HCC,-0.269915
3258,Temozolomide,SNU398,5.82449,HCC,5.854321
3259,Temsirolimus,SNU398,1.9417,HCC,-0.280066
3260,Teniposide,SNU398,-1.163768,HCC,-0.943493
3261,Topotecan,SNU398,-0.629235,HCC,-0.89338
3262,Trametinib,SNU398,-0.13754,HCC,1.311613
3263,UMI-77,SNU398,1.088012,HCC,2.339303
3264,UNC0379,SNU398,1.776411,HCC,2.748959
3265,UNC0638,SNU398,3.048609,HCC,3.197805
3266,Ulixertinib,SNU398,1.48031,HCC,2.339571
3267,Uprosertib,SNU398,4.017159,HCC,3.13137
3268,VE-822,SNU398,1.379049,HCC,2.742079
3269,VE821,SNU398,3.59239,HCC,3.177772
3270,VX-11e,SNU398,2.289931,HCC,2.655171
3271,Veliparib,SNU398,5.679804,HCC,4.922912
3272,Venetoclax,SNU398,1.120256,HCC,2.471514
3273,Vinblastine,SNU398,-4.880104,HCC,-4.739127
3274,Vincristine,SNU398,-4.878351,HCC,-3.507776
3275,Vinorelbine,SNU398,-3.53593,HCC,-3.437362
3276,Vismodegib,SNU398,5.023544,HCC,4.195388
3277,Vorinostat,SNU398,2.260098,HCC,1.326546
3278,WEHI-539,SNU398,3.54811,HCC,3.378395
3279,WIKI4,SNU398,2.331766,HCC,3.419121
3280,WZ4003,SNU398,4.805718,HCC,2.916081
3281,Wee1 Inhibitor,SNU398,1.584303,HCC,1.020994
3282,Wnt-C59,SNU398,3.218582,HCC,3.124468
3283,XAV939,SNU398,5.469052,HCC,3.8625
3284,YK-4-279,SNU398,1.588051,HCC,0.101715
3285,ZM447439,SNU398,2.158293,HCC,1.621162
3286,Zoledronate,SNU398,3.918796,HCC,3.070842
3287,alpha-lipoic acid,SNU398,7.803027,HCC,7.337616
3288,glutathione,SNU398,8.831606,HCC,8.892223
3289,5-Fluorouracil,LS1034,4.099053,COAD,3.627746
3290,5-azacytidine,LS1034,4.176529,COAD,3.214253
3291,A-366,LS1034,4.739176,COAD,5.418417
3292,ABT737,LS1034,2.511709,COAD,2.02914
3293,AGI-5198,LS1034,4.628338,COAD,5.142386
3294,AGI-6780,LS1034,5.48163,COAD,4.567866
3295,AGK2,LS1034,2.744818,COAD,3.180137
3296,AMG-319,LS1034,5.700095,COAD,5.651452
3297,AT13148,LS1034,5.137241,COAD,4.441574
3298,AZ6102,LS1034,2.362801,COAD,2.663445
3299,AZ960,LS1034,5.676827,COAD,3.068361
3300,AZD1208,LS1034,5.584091,COAD,5.797044
3301,AZD1332,LS1034,5.590348,COAD,4.737946
3302,AZD2014,LS1034,3.569136,COAD,3.257263
3303,AZD3759,LS1034,2.723961,COAD,2.874743
3304,AZD4547,LS1034,4.329872,COAD,3.741095
3305,AZD5153,LS1034,3.870292,COAD,2.210112
3306,AZD5363,LS1034,5.32364,COAD,3.70911
3307,AZD5438,LS1034,2.426892,COAD,2.493086
3308,AZD5582,LS1034,1.41808,COAD,3.019044
3309,AZD5991,LS1034,5.700642,COAD,5.232422
3310,AZD6738,LS1034,2.564229,COAD,2.451091
3311,AZD7762,LS1034,1.717933,COAD,-0.246946
3312,AZD8055,LS1034,2.211546,COAD,0.768549
3313,AZD8186,LS1034,5.455269,COAD,3.577834
3314,Acetalax,LS1034,4.706722,COAD,2.501366
3315,Afatinib,LS1034,2.639465,COAD,0.819077
3316,Afuresertib,LS1034,3.10725,COAD,3.019739
3317,Alisertib,LS1034,3.127576,COAD,3.292545
3318,Alpelisib,LS1034,4.708707,COAD,3.696276
3319,Avagacestat,LS1034,4.557884,COAD,5.388244
3320,Axitinib,LS1034,4.885154,COAD,3.912664
3321,BI-2536,LS1034,1.584778,COAD,0.227228
3322,BIBR-1532,LS1034,5.633058,COAD,5.655931
3323,BMS-345541,LS1034,4.700253,COAD,3.741915
3324,BMS-536924,LS1034,2.060864,COAD,2.570902
3325,BMS-754807,LS1034,1.42312,COAD,1.39842
3326,Bleomycin,LS1034,2.665872,COAD,4.39277
3327,Bleomycin (50 uM),LS1034,6.30946,COAD,4.267279
3328,Bortezomib,LS1034,-2.864559,COAD,-4.244747
3329,Bosutinib,LS1034,3.876403,COAD,3.076777
3330,Bromosporine,LS1034,3.958602,COAD,2.835101
3331,Buparlisib,LS1034,2.545831,COAD,1.52099
3332,CCT007093,LS1034,4.42296,COAD,5.362535
3333,CPI-637,LS1034,3.148053,COAD,5.052644
3334,CZC24832,LS1034,5.59247,COAD,5.612089
3335,Camptothecin,LS1034,-1.280963,COAD,-0.891804
3336,Carmustine,LS1034,6.105758,COAD,6.321987
3337,Cediranib,LS1034,1.753093,COAD,2.930291
3338,Cisplatin,LS1034,4.597442,COAD,3.463704
3339,Crizotinib,LS1034,2.134278,COAD,2.413137
3340,Cyclophosphamide,LS1034,5.575207,COAD,5.469847
3341,Cytarabine,LS1034,3.054223,COAD,2.885904
3342,Dabrafenib,LS1034,3.713771,COAD,5.374776
3343,Dacarbazine,LS1034,5.322394,COAD,5.833312
3344,Dactinomycin,LS1034,-1.768038,COAD,-2.590675
3345,Dactolisib,LS1034,1.73432,COAD,-0.550567
3346,Daporinad,LS1034,-3.167745,COAD,-4.10809
3347,Dasatinib,LS1034,3.859164,COAD,3.199055
3348,Dihydrorotenone,LS1034,1.106157,COAD,0.108267
3349,Dinaciclib,LS1034,-0.676964,COAD,-1.778374
3350,Docetaxel,LS1034,-0.25343,COAD,-1.553517
3351,Doramapimod,LS1034,4.736733,COAD,5.716576
3352,EHT-1864,LS1034,3.694389,COAD,3.438993
3353,EPZ004777,LS1034,5.769391,COAD,6.202957
3354,EPZ5676,LS1034,6.010026,COAD,6.238684
3355,Elephantin,LS1034,4.545697,COAD,3.993574
3356,Entinostat,LS1034,5.164636,COAD,2.541986
3357,Entospletinib,LS1034,4.432223,COAD,4.304464
3358,Epirubicin,LS1034,3.239388,COAD,0.732221
3359,Erlotinib,LS1034,3.388039,COAD,3.500715
3360,Fludarabine,LS1034,5.766386,COAD,5.075246
3361,Foretinib,LS1034,1.579782,COAD,1.064807
3362,Fulvestrant,LS1034,3.752103,COAD,4.201095
3363,GDC0810,LS1034,5.610779,COAD,5.53824
3364,GNE-317,LS1034,2.169972,COAD,1.538589
3365,GSK-LSD1,LS1034,3.080759,COAD,2.807316
3366,GSK1904529A,LS1034,4.799932,COAD,5.07707
3367,GSK2110183B,LS1034,4.503931,COAD,3.542698
3368,GSK2578215A,LS1034,5.096742,COAD,5.567006
3369,GSK2606414,LS1034,5.619355,COAD,4.221151
3370,GSK2801,LS1034,5.456294,COAD,5.196605
3371,GSK2830371,LS1034,5.39502,COAD,5.667451
3372,GSK343,LS1034,3.954538,COAD,4.242179
3373,GSK591,LS1034,5.057026,COAD,4.815222
3374,GW441756,LS1034,3.630764,COAD,3.835485
3375,Gallibiscoquinazole,LS1034,2.804154,COAD,2.917236
3376,Gefitinib,LS1034,3.449791,COAD,3.471894
3377,Gemcitabine,LS1034,0.719563,COAD,0.395396
3378,I-BET-762,LS1034,5.535055,COAD,3.505627
3379,I-BRD9,LS1034,4.9036,COAD,4.982702
3380,ICL-SIRT078,LS1034,3.306748,COAD,4.985956
3381,IWP-2,LS1034,3.361575,COAD,2.973994
3382,Ibrutinib,LS1034,5.693978,COAD,4.765056
3383,Ipatasertib,LS1034,4.4338,COAD,3.873637
3384,Irinotecan,LS1034,5.507792,COAD,3.329992
3385,JNK Inhibitor VIII,LS1034,5.334447,COAD,5.885786
3386,JQ1,LS1034,4.586742,COAD,2.905092
3387,KRAS (G12C) Inhibitor-12,LS1034,6.167158,COAD,4.912712
3388,KU-55933,LS1034,5.26176,COAD,5.420262
3389,L-Oxonoreleagnine,LS1034,3.403263,COAD,4.136614
3390,LCL161,LS1034,5.168041,COAD,5.277717
3391,LGK974,LS1034,5.220218,COAD,4.196209
3392,LJI308,LS1034,5.53198,COAD,5.558403
3393,LMP744,LS1034,3.956017,COAD,1.76192
3394,LY2109761,LS1034,5.676225,COAD,5.284499
3395,Lapatinib,LS1034,2.936949,COAD,4.144506
3396,Leflunomide,LS1034,5.716982,COAD,5.237005
3397,Lenalidomide,LS1034,4.621113,COAD,5.652723
3398,Lestaurtinib,LS1034,2.019396,COAD,1.201002
3399,Linsitinib,LS1034,2.868337,COAD,3.66987
3400,Luminespib,LS1034,-0.635899,COAD,-0.791492
3401,MG-132,LS1034,-0.314817,COAD,-1.1608
3402,MIM1,LS1034,4.023745,COAD,4.309628
3403,MIRA-1,LS1034,5.992822,COAD,5.780376
3404,MK-1775,LS1034,0.601895,COAD,0.863727
3405,MK-2206,LS1034,3.118719,COAD,3.150543
3406,MK-8776,LS1034,4.027851,COAD,3.678276
3407,ML323,LS1034,6.268908,COAD,4.704401
3408,MN-64,LS1034,3.996175,COAD,5.372659
3409,Methotrexate,LS1034,-1.23405,COAD,-0.090955
3410,Mirin,LS1034,4.959966,COAD,4.990198
3411,Mitoxantrone,LS1034,3.795895,COAD,2.331027
3412,Motesanib,LS1034,5.68917,COAD,6.279614
3413,Mycophenolic acid,LS1034,1.834647,COAD,2.362028
3414,N-acetyl cysteine,LS1034,9.833651,COAD,10.733595
3415,NU7441,LS1034,2.958707,COAD,3.475915
3416,NVP-ADW742,LS1034,2.020559,COAD,2.903528
3417,Navitoclax,LS1034,1.564678,COAD,0.888671
3418,Nelarabine,LS1034,5.734463,COAD,6.483357
3419,Nilotinib,LS1034,3.885041,COAD,4.3247
3420,Niraparib,LS1034,5.671053,COAD,5.013357
3421,Nutlin-3a (-),LS1034,4.97828,COAD,4.774729
3422,OF-1,LS1034,4.924147,COAD,3.861797
3423,OSI-027,LS1034,3.284608,COAD,3.552245
3424,OTX015,LS1034,5.515874,COAD,3.002951
3425,Obatoclax Mesylate,LS1034,1.061151,COAD,1.657046
3426,Olaparib,LS1034,4.715356,COAD,4.812065
3427,Osimertinib,LS1034,1.209248,COAD,2.140316
3428,Oxaliplatin,LS1034,4.614887,COAD,3.399666
3429,P22077,LS1034,5.67616,COAD,5.407331
3430,PCI-34051,LS1034,5.572823,COAD,5.223587
3431,PD0325901,LS1034,-1.093264,COAD,-1.742369
3432,PD173074,LS1034,3.413426,COAD,4.685889
3433,PFI-1,LS1034,4.376326,COAD,4.381235
3434,PFI3,LS1034,5.422528,COAD,5.942325
3435,PLX-4720,LS1034,5.92827,COAD,5.282044
3436,POMHEX,LS1034,1.050865,COAD,1.619139
3437,PRIMA-1MET,LS1034,6.392228,COAD,5.364621
3438,PRT062607,LS1034,5.630307,COAD,4.069728
3439,Paclitaxel,LS1034,-0.164152,COAD,-1.12471
3440,Palbociclib,LS1034,3.315957,COAD,3.5113
3441,Pevonedistat,LS1034,3.92474,COAD,2.210602
3442,Picolinici-acid,LS1034,5.431684,COAD,5.258604
3443,Pictilisib,LS1034,1.730883,COAD,1.69274
3444,Podophyllotoxin bromide,LS1034,3.207918,COAD,0.491152
3445,Pyridostatin,LS1034,4.631128,COAD,4.719355
3446,RO-3306,LS1034,3.973885,COAD,4.000743
3447,RVX-208,LS1034,5.513216,COAD,5.332344
3448,Rapamycin,LS1034,-1.899962,COAD,-0.597357
3449,Refametinib,LS1034,1.146619,COAD,0.300738
3450,Ribociclib,LS1034,2.579677,COAD,3.833429
3451,Romidepsin,LS1034,-3.094791,COAD,-5.332229
3452,Rucaparib,LS1034,4.445112,COAD,4.448239
3453,Ruxolitinib,LS1034,5.62452,COAD,5.235427
3454,SB216763,LS1034,6.009074,COAD,5.556102
3455,SB505124,LS1034,1.365965,COAD,2.502209
3456,SB590885,LS1034,4.697807,COAD,4.707241
3457,SCH772984,LS1034,1.574991,COAD,-0.024164
3458,SGC-CBP30,LS1034,4.792871,COAD,4.428584
3459,SGC0946,LS1034,1.689343,COAD,2.410878
3460,SN-38,LS1034,4.023728,COAD,1.031293
3461,Sabutoclax,LS1034,1.907444,COAD,0.850998
3462,Sapitinib,LS1034,5.789045,COAD,3.838029
3463,Savolitinib,LS1034,2.982213,COAD,2.784742
3464,Schweinfurthin A,LS1034,3.410367,COAD,3.559175
3465,Selumetinib,LS1034,2.764274,COAD,1.959217
3466,Sepantronium bromide,LS1034,-0.944348,COAD,-2.6386
3467,Serdemetan,LS1034,4.275188,COAD,4.769736
3468,Sinularin,LS1034,4.093735,COAD,3.718097
3469,Sorafenib,LS1034,3.673884,COAD,2.954277
3470,Staurosporine,LS1034,-1.169249,COAD,-1.585282
3471,TW 37,LS1034,0.512615,COAD,1.837592
3472,Talazoparib,LS1034,5.125561,COAD,3.890728
3473,Tamoxifen,LS1034,3.446277,COAD,4.516529
3474,Tanespimycin,LS1034,0.469007,COAD,-0.140141
3475,Taselisib,LS1034,2.265841,COAD,1.683811
3476,Telomerase Inhibitor IX,LS1034,1.360597,COAD,1.908078
3477,Temozolomide,LS1034,7.268129,COAD,6.826628
3478,Temsirolimus,LS1034,3.17704,COAD,2.083462
3479,Teniposide,LS1034,3.512889,COAD,2.248801
3480,Topotecan,LS1034,2.787243,COAD,1.698057
3481,Trametinib,LS1034,-2.29794,COAD,-3.332287
3482,UMI-77,LS1034,1.550345,COAD,3.300481
3483,UNC0379,LS1034,2.341159,COAD,3.831975
3484,UNC0638,LS1034,4.394889,COAD,4.812334
3485,Ulixertinib,LS1034,2.40248,COAD,1.977068
3486,Uprosertib,LS1034,4.658653,COAD,3.660357
3487,VE-822,LS1034,4.851482,COAD,3.118398
3488,VE821,LS1034,2.501896,COAD,4.269909
3489,VX-11e,LS1034,1.023275,COAD,1.104733
3490,Veliparib,LS1034,5.230282,COAD,5.703779
3491,Venetoclax,LS1034,2.153177,COAD,3.13948
3492,Vinblastine,LS1034,-0.099505,COAD,-1.894566
3493,Vincristine,LS1034,4.098998,COAD,0.494148
3494,Vinorelbine,LS1034,-2.246657,COAD,-1.991469
3495,Vismodegib,LS1034,5.21952,COAD,5.146389
3496,Vorinostat,LS1034,2.113112,COAD,1.61963
3497,WEHI-539,LS1034,2.962103,COAD,4.032291
3498,WIKI4,LS1034,4.235395,COAD,4.41526
3499,WZ4003,LS1034,5.508478,COAD,4.63649
3500,Wee1 Inhibitor,LS1034,3.839887,COAD,2.973858
3501,Wnt-C59,LS1034,5.605794,COAD,4.420236
3502,XAV939,LS1034,4.721015,COAD,4.9529
3503,YK-4-279,LS1034,3.914738,COAD,3.098087
3504,ZM447439,LS1034,3.131362,COAD,3.731546
3505,Zoledronate,LS1034,4.103514,COAD,4.136281
3506,alpha-lipoic acid,LS1034,7.938388,COAD,8.159388
3507,glutathione,LS1034,8.439273,COAD,9.904497
3508,5-Fluorouracil,HT144,5.486499,MEL,4.391963
3509,5-azacytidine,HT144,2.18087,MEL,3.002793
3510,A-366,HT144,5.079423,MEL,5.13412
3511,ABT737,HT144,2.949303,MEL,3.372477
3512,AGI-5198,HT144,5.029037,MEL,5.023036
3513,AGI-6780,HT144,4.708856,MEL,5.021863
3514,AGK2,HT144,2.555703,MEL,3.699354
3515,AMG-319,HT144,5.262994,MEL,5.296856
3516,AT13148,HT144,3.751062,MEL,3.594802
3517,AZ6102,HT144,0.698017,MEL,2.739649
3518,AZ960,HT144,1.942891,MEL,2.389074
3519,AZD1208,HT144,4.84314,MEL,5.837924
3520,AZD1332,HT144,5.32697,MEL,4.345055
3521,AZD2014,HT144,1.04276,MEL,1.84001
3522,AZD3759,HT144,3.429241,MEL,3.057966
3523,AZD4547,HT144,3.538048,MEL,4.397044
3524,AZD5153,HT144,2.550336,MEL,2.281898
3525,AZD5363,HT144,2.367193,MEL,2.949112
3526,AZD5438,HT144,1.389264,MEL,2.427149
3527,AZD5582,HT144,2.111439,MEL,2.746883
3528,AZD6738,HT144,1.95945,MEL,2.377296
3529,AZD7762,HT144,1.113989,MEL,0.850688
3530,AZD8055,HT144,-0.139381,MEL,-0.118611
3531,AZD8186,HT144,3.961813,MEL,3.444
3532,Acetalax,HT144,5.84449,MEL,5.816956
3533,Afatinib,HT144,1.461052,MEL,2.655302
3534,Afuresertib,HT144,2.113814,MEL,2.333687
3535,Alisertib,HT144,2.854763,MEL,2.948467
3536,Alpelisib,HT144,4.403635,MEL,4.136884
3537,Avagacestat,HT144,4.955314,MEL,5.099517
3538,Axitinib,HT144,3.060017,MEL,3.98758
3539,BI-2536,HT144,-0.290726,MEL,-0.090224
3540,BIBR-1532,HT144,4.397687,MEL,5.45905
3541,BMS-345541,HT144,1.58889,MEL,4.382301
3542,BMS-536924,HT144,1.960916,MEL,2.828198
3543,BMS-754807,HT144,2.329318,MEL,3.377316
3544,Bleomycin,HT144,1.567847,MEL,2.652327
3545,Bleomycin (50 uM),HT144,2.027434,MEL,2.630392
3546,Bortezomib,HT144,-5.302676,MEL,-4.978247
3547,Bosutinib,HT144,2.437087,MEL,3.725753
3548,Bromosporine,HT144,2.246419,MEL,2.569857
3549,Buparlisib,HT144,0.916567,MEL,1.229425
3550,CCT007093,HT144,4.043332,MEL,5.604224
3551,CPI-637,HT144,4.033135,MEL,4.876123
3552,CZC24832,HT144,4.504895,MEL,5.584536
3553,Camptothecin,HT144,-1.967934,MEL,-1.721859
3554,Carmustine,HT144,5.934477,MEL,6.664874
3555,Cediranib,HT144,2.061873,MEL,2.725434
3556,Cisplatin,HT144,3.448744,MEL,3.41063
3557,Crizotinib,HT144,1.868039,MEL,2.871821
3558,Cyclophosphamide,HT144,5.31578,MEL,5.459641
3559,Cytarabine,HT144,3.698511,MEL,1.991342
3560,Dabrafenib,HT144,-3.075333,MEL,0.049802
3561,Dacarbazine,HT144,5.159824,MEL,6.303658
3562,Dactinomycin,HT144,-4.280203,MEL,-4.327187
3563,Dactolisib,HT144,-1.208621,MEL,-1.772123
3564,Dasatinib,HT144,4.307936,MEL,2.79779
